,paper-date,title,paragraph,sentence,source:ADJ,source:ADP,source:ADV,source:AUX,source:CCONJ,source:DET,source:INTJ,source:NOUN,source:NUM,source:PRON,source:PROPN,source:PUNCT,source:SCONJ,source:SYM,source:VERB,source:X,advmod,aux,cop,fixed,iobj,nmod:poss,nsubj,nsubj:pass,obj,obl,obl:agent,xcomp,ID
19056,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,9,2,,,,,,,,,,,,,,,besprijken,,,,,,,,ik,,restaurant,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19057,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,10,0,,,,,,,,,,,,,,,zoeken,,,,,,,,ik,,wat;restaurant,"met een bovenregionale uitstraling, zaken waarvan ik hoop dat een Volkskrantlezer denkt",,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19058,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,hopen,,waarvan,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19059,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,1,,,,,,,,,,,,,,,zijn,,,,,,,,ik,,,in de buurt ,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19060,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,gaan,,toch;eens,,,,,,ik,,,daar ,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19061,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,11,1,,,,,,,,,,,,,,,laten,,,,,,,,ik,,,,,zeggen,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19062,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,2,,,,,,,,,,niks,,,,,,,,,,,,,,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19063,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,willen,,,,,,,,we,,,,,weten,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19064,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,12,0,,,,,,,,,,,,,,,volgen,,,,,,,,ik,,horecanieuws,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19065,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,13,0,,,,,,,,,,,,,,,bespreek,,waarom;altijd,,,,,,ik,,restaurant,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19066,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,14,0,,,,,,,,,,,,,,,stellen,,,,,,,,ik,,die,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19067,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,2,,,,hebben,,,,,,,,,,,,,er,,,,,,ik,,recensie,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19068,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,,,,,,,,,,,,at,,,,,,,,ik,,menu,Bij 46 restaurants ;voor minder dan 50 euro,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19069,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,10,,,,,,,,voorkeuren,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19070,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,15,0,,,,,,,,,,,,,,,eten,,waarom;altijd,,,,,,we,,,in de Randstad,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19071,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,16,0,,,,,,,,,,,,,,,komen,,daar;vaak,,,,,,we,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19072,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,,,,,,,,,,,,geturfd,,,hebben,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19073,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,6,dol,,,,,,,,,,,,,,,,,,zijn,,,,ik,,,op de provincie,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19074,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,wonen,,zelf,,,,,,ik,,,er ,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19075,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,17,1,,,,,,,,,,,,,,,komen,,,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19076,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,18,1,,,,,,,,,,,,,,,reserveer,,altijd,,,,,,ik,,,onder een valse naam (Van Asten,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19077,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,,,,,,,,,,,,willen,,,,,,,,ik,,,,,benaderen,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19078,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,20,0,,,,,,,,,,,,,,,herken,,wel;eens,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19079,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,21,1,,,,,,,,,,,,,,,begroeten,,,,,,,,die,,me,aan de deur ,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19080,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,22,0,,,,,,,,,,,,,,,merken,,,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19081,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,1,,,,zijn,,,,,,,,,,,,,,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19082,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,houden,,daar,zijn,,,,,ik,,rekening,in mijn beoordeling,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19083,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,beoordeling,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19084,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,2,,,,,,,,,,,,,,,nemen,,,,,,,,ik,,glazen,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19085,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,,,,,,,,,,,,overwegen,,wel;eens,hebben,,,,,vermomming;ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19086,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,24,0,,,,,,,,,,,,,,,eten,,doorgaans,,,,,,we,,,met zijn tweeën,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19087,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,hebben,,,,,,,,,,,,,,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19088,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,4,,,,,,,,,,,,,,,begeleien,,,,,,,,zij,,mij,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19089,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,houden,,,,,,,,,,me,van ontwikkelingen in 'hun' gebied,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19090,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,25,0,,,,,,,,,,,,,,,let,,waar,,,,,,ik,,,op ;in een restaurant,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19091,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,26,0,,,,,,,,,,,,,,,binnenkomen,,,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19092,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,proberen,,altijd;eerst,,,,,,ik,,,,,proeven,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19093,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,1,,,,,,,,,,,,,,,beland,,waar,zijn,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19094,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,,,,,smaak,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19095,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,27,3,,,,,,,,,,,,,,,bedoelen,,dan;niet,,,,,,ik,,service;situatie,"uit het etiquetteboekje met witte handschoentjes (zwart is helemaal kinky) en inzetten van rechts (ook al moet de ober daarvoor in de gordijnen klimmen), maar gastheren en -vrouwen die zich afstemmen op de gast",,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19096,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,28,0,,,,,,,,,,,,,,,lust,,,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19097,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,29,0,,,,,,,,,,,,,,,laten,,,,,,,,ik,,,,,zeggen,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19098,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,1,,,,,,,,,,,,,,,tegenkomen,,nooit,zijn,,,,,ik,,iets,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19099,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,laten,,,hebben,,,,,ik,,,,,staan,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19100,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,hebben,,,,,,,,,,,,,allemaal,,,,,,ik,,het,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19101,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,30,0,,,,,,,,,,,,,,,let,,,,,,,,ik,,,bij het bestellen op de eisen die de bereiding stelt aan de kunde van de kok,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19102,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,1,,,,,,,,,,,,,,,verbaas,,erover;vaak;zelfs,,,,me,,ik;misgaat,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19103,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,,,,,,,,,,,,vinden,,,,,,,,ik,,vlees,,,saai,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19104,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,31,0,,,,,,,,,,,,,,,beoordelen,,,,,,,,,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19105,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,proberen,,daarna,,,,,,ik,,combinatie,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19106,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,1,,,,,,,,,,,,,,,let,,,,,,,,ik,,,op presentatie ,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19107,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,2,beoordeel,,,,,,,,,,,,,,,,,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19108,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,,,,,,,,,,,,hebben,,,,,,,,ik,,hekel,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19109,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,5,,,,,,,,,,,,,,,geven,,nooit,,,,,,ik,,iets,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19110,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,6,,,,,,,,,,,,,,,serveren,,,,,,,,keuken;mij,,soufflé,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19111,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,nemen,,,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19112,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,32,0,,,,,,,,,,,,,,,geven,,waarom;nooit,,,,,,ik,,cijfer,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19113,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,34,0,gul,,,,,,,,,,,,,,,,,,zijn,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19114,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,1,zuinig,,,,,,,,,,,,,,,,,,zijn,,,,ik,,,Met die ;naar beneden ,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19115,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,4,,,,,,,,,,,,,,,laten,,,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19116,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,6,,,,,,,,,,,,,,,gaan,,laag;niet,,,,,,ik,,,in principe ,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19117,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,36,0,,,,,,,,,,,,,,,hebben,,ooit,Heb,,,,,ik,,spijt,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19118,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,37,1,,,,,,,,,,,,,,,hebben,,nooit,hebben,,,,,ik,,spijt,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19119,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,2,,,,,,,,,,,,,,,liggen,,wel,kunnen,,,,,ik,,,van een negatieve recensie ,,wakker,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19120,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,4,,,,,,,,,,,,,,,vinden,,,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19121,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,stand,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19122,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,,,,,,,,verplichten,,,,,,,,ik,,het,aan mijn stand ,,afleggen,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19123,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,38,0,,,,,,,,,,,,,,,worden,,,zijn,,,,,ik,,,,,mild,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19124,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,39,0,,,,,,,,,,,,,,,merken,,,hebben,,,,,ik,,,door de jaren heen ,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19125,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,1,,,,,,,,,,,,,,,worden,,daardoor,zijn,,,,,ik,,,,,mild,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19126,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,40,0,,,meegegaan,,,,,,,,,,,,,,,,zijn,,,,ik,,,In die zin ;met de tijdgeest,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19127,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,1,,,,,,,,,,,,,,,beginnen,,,,,,,,ik,,,met restaurants recenseren,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19128,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,,,,,,,,,,,,krijgen,,nu;juist,,,,,,ik,,lof,op negatieve besprekingen,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19129,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,41,0,,,,,,,,,,,,,,,uitnodigen,,vaak,,,,,,,ik,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19130,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,42,0,,,,,,,,,,,,,,,uitnodigen,,,,,,,,ik,,,"aan de lopende band ;voor gratis etentjes, presentaties en (her)openingen",,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19131,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,1,,,,,,,,,,,,,,,gaan,,daar;nooit,,,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19132,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,2,,,,,,,,standaardantwoord,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19133,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,,,,,,,,,,,,komen,,wel,,,,,,ik,,,,,stiekem,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19134,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,4,,,,,,,,,,,,,,,zijn,,,,,,,,ik,,,op pad ,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19135,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,43,0,,,,,,,,,,,,,,,Ga,,nog,,,,,,ik,,,met plezier ;uit eten,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19136,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,44,0,,,,,,,,,,,,,,,zien,,weer,,,,,,ik,,,elke week ;naar de avond dat ik voor mijn eetrubriek op stap mag,,verlangen,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19137,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,eetrubriek,,,,,,,,,,,,,,mijn,,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19138,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,stap,,,,,,,,,,,mogen,,,,ik,,,voor mijn eetrubriek ,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19139,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,2,zenuwachtig,,,,,,,,,,,,,,,,steeds,,,,,,,,,zelfs na twintig jaar,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19140,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,,,,,,,,,restaurant,,,,,,,,,zenuwachtig,,zijn,,,,ik,,,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
19141,de Volkskrant-date-2017-06-03-page-18.zip.ZIP,Wat u altijd al van Mac van Dinther wilde weten.docx,,3,,,,,,,,,,,,,,,hebben,,,,,,,,ik,,gevoel,,,,de Volkskrant-date-2017-06-03-page-18.zip.ZIP Wat u altijd al van Mac van Dinther wilde weten.docx
